fight_url,A_Name,B_Name,Event_Date,Weight_Class,A_Result,Method,A_Height,A_Reach,A_Age,B_Height,B_Reach,B_Age,A_Career_Fights,A_Career_Wins,A_Career_Losses,A_Career_Draws_NC,A_Current_Streak,A_Days_Since_Last_Fight,A_Career_Sig_Strike_Acc,A_Career_TD_Acc,A_Career_Sig_Strike_Def,A_Career_TD_Def,A_Career_SSLPM,A_Career_SSAPM,A_Career_Strike_Diff_PM,A_Career_TD_P15M,A_Career_Control_Time_Pct,A_Career_KD_P15M,A_Career_Head_Pref_L,A_Career_Body_Pref_L,A_Career_Leg_Pref_L,A_Career_Distance_Pref_L,A_Career_Clinch_Pref_L,A_Career_Ground_Pref_L,A_Rolling5_Sig_Strike_Acc,A_Rolling5_TD_Acc,A_Rolling5_Sig_Strike_Def,A_Rolling5_TD_Def,A_Rolling5_SSLPM,A_Rolling5_SSAPM,A_Rolling5_Strike_Diff_PM,A_Rolling5_TD_P15M,A_Rolling5_Control_Time_Pct,A_Rolling5_KD_P15M,A_Rolling5_Head_Pref_L,A_Rolling5_Body_Pref_L,A_Rolling5_Leg_Pref_L,A_Rolling5_Distance_Pref_L,A_Rolling5_Clinch_Pref_L,A_Rolling5_Ground_Pref_L,B_Career_Fights,B_Career_Wins,B_Career_Losses,B_Career_Draws_NC,B_Current_Streak,B_Days_Since_Last_Fight,B_Career_Sig_Strike_Acc,B_Career_TD_Acc,B_Career_Sig_Strike_Def,B_Career_TD_Def,B_Career_SSLPM,B_Career_SSAPM,B_Career_Strike_Diff_PM,B_Career_TD_P15M,B_Career_Control_Time_Pct,B_Career_KD_P15M,B_Career_Head_Pref_L,B_Career_Body_Pref_L,B_Career_Leg_Pref_L,B_Career_Distance_Pref_L,B_Career_Clinch_Pref_L,B_Career_Ground_Pref_L,B_Rolling5_Sig_Strike_Acc,B_Rolling5_TD_Acc,B_Rolling5_Sig_Strike_Def,B_Rolling5_TD_Def,B_Rolling5_SSLPM,B_Rolling5_SSAPM,B_Rolling5_Strike_Diff_PM,B_Rolling5_TD_P15M,B_Rolling5_Control_Time_Pct,B_Rolling5_KD_P15M,B_Rolling5_Head_Pref_L,B_Rolling5_Body_Pref_L,B_Rolling5_Leg_Pref_L,B_Rolling5_Distance_Pref_L,B_Rolling5_Clinch_Pref_L,B_Rolling5_Ground_Pref_L,A_Elo,B_Elo,Target,Target_Method,Diff_Height,Diff_Reach,Diff_Age,Diff_Career_Fights,Diff_Career_Wins,Diff_Career_Losses,Diff_Career_Draws_NC,Diff_Current_Streak,Diff_Days_Since_Last_Fight,Diff_Career_Sig_Strike_Acc,Diff_Career_TD_Acc,Diff_Career_Sig_Strike_Def,Diff_Career_TD_Def,Diff_Career_SSLPM,Diff_Career_SSAPM,Diff_Career_Strike_Diff_PM,Diff_Career_TD_P15M,Diff_Career_Control_Time_Pct,Diff_Career_KD_P15M,Diff_Career_Head_Pref_L,Diff_Career_Body_Pref_L,Diff_Career_Leg_Pref_L,Diff_Career_Distance_Pref_L,Diff_Career_Clinch_Pref_L,Diff_Career_Ground_Pref_L,Diff_Rolling5_Sig_Strike_Acc,Diff_Rolling5_TD_Acc,Diff_Rolling5_Sig_Strike_Def,Diff_Rolling5_TD_Def,Diff_Rolling5_SSLPM,Diff_Rolling5_SSAPM,Diff_Rolling5_Strike_Diff_PM,Diff_Rolling5_TD_P15M,Diff_Rolling5_Control_Time_Pct,Diff_Rolling5_KD_P15M,Diff_Rolling5_Head_Pref_L,Diff_Rolling5_Body_Pref_L,Diff_Rolling5_Leg_Pref_L,Diff_Rolling5_Distance_Pref_L,Diff_Rolling5_Clinch_Pref_L,Diff_Rolling5_Ground_Pref_L,Diff_Elo
http://ufcstats.com/fight-details/b152646345037056,John Lineker,Brian Kelleher,2018-05-12,Bantamweight Bout,W,KO/TKO,70.0,72.0,30.0,70.0,72.0,30.0,14.0,11.0,3.0,0.0,1.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.7613322928596,1552.7694770045805,1,1.0,0.0,0.0,0.0,10.0,8.0,2.0,0.0,-1.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.99185528827911
http://ufcstats.com/fight-details/7072a324a82c4297,Vitor Belfort,Lyoto Machida,2018-05-12,Middleweight Bout,L,KO/TKO,70.0,72.0,30.0,70.0,72.0,30.0,25.0,15.0,9.0,1.0,1.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608.6068116433005,1609.1013628273427,0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4945511840421659
http://ufcstats.com/fight-details/c8fdd3f7178fbfa4,Cezar Ferreira,Karl Roberson,2018-05-12,Middleweight Bout,W,Submission,70.0,72.0,30.0,70.0,72.0,30.0,11.0,8.0,3.0,0.0,1.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582.801713808759,1521.197540378349,1,2.0,0.0,0.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.6041734304099
http://ufcstats.com/fight-details/3dcb1a7b081afbe1,Aleksei Oleinik,Junior Albini,2018-05-12,Heavyweight Bout,W,Submission,70.0,72.0,30.0,70.0,72.0,30.0,6.0,4.0,2.0,0.0,-1.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.086918649304,1504.1067990782317,1,2.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.98011957107224
http://ufcstats.com/fight-details/5ea39e0fc3b64e83,Davi Ramos,Nick Hein,2018-05-12,Lightweight Bout,W,Submission,70.0,72.0,30.0,70.0,72.0,30.0,2.0,1.0,1.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,3.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.3845273501174,1563.3885431548642,1,2.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,-2.0,-462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.004015804746814
http://ufcstats.com/fight-details/6b325792b8fb1f46,Elizeu Zaleski dos Santos,Sean Strickland,2018-05-12,Welterweight Bout,W,KO/TKO,70.0,72.0,30.0,70.0,72.0,30.0,5.0,4.0,1.0,0.0,4.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,0.0,1.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.6241684655554,1581.8081969317416,1,1.0,0.0,0.0,0.0,-3.0,-2.0,-1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.18402846618619
http://ufcstats.com/fight-details/25da6035f591c245,Warlley Alves,Sultan Aliev,2018-05-12,Welterweight Bout,W,TKO - Doctor's Stoppage,70.0,72.0,30.0,70.0,72.0,30.0,7.0,5.0,2.0,0.0,1.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.6511968478717,1503.5737544711023,1,1.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,-308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.07744237676934
http://ufcstats.com/fight-details/014f7dc96c90c199,Thales Leites,Jack Hermansson,2018-05-12,Middleweight Bout,L,KO/TKO,70.0,72.0,30.0,70.0,72.0,30.0,19.0,12.0,7.0,0.0,-1.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,-1.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.904773687134,1523.4093942927268,0,1.0,0.0,0.0,0.0,14.0,9.0,5.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.49537939440711
http://ufcstats.com/fight-details/53d6a7634c7fc036,Alberto Mina,Ramazan Emeev,2018-05-12,Welterweight Bout,L,Decision - Unanimous,70.0,72.0,30.0,70.0,72.0,30.0,3.0,3.0,0.0,0.0,3.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.5753726770733,1526.0633233586705,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.51204931840289
http://ufcstats.com/fight-details/5f1a828f8d4c3b01,Markus Perez,James Bochnovic,2018-05-12,Middleweight Bout,W,Submission,70.0,72.0,30.0,70.0,72.0,30.0,1.0,0.0,1.0,0.0,-1.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.1302826414892,1477.5,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6302826414892024
http://ufcstats.com/fight-details/dbb0ca0198ac514a,Edson Barboza,Kevin Lee,2018-04-21,Lightweight Bout,L,TKO - Doctor's Stoppage,70.0,72.0,30.0,70.0,72.0,30.0,17.0,13.0,4.0,0.0,-1.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,3.0,0.0,-1.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634.1726479397778,1612.6823624305212,0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.490285509256637
http://ufcstats.com/fight-details/6d8ce1abde550bc6,Frankie Edgar,Cub Swanson,2018-04-21,Featherweight Bout,W,Decision - Unanimous,70.0,72.0,30.0,70.0,72.0,30.0,23.0,16.0,6.0,1.0,-1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,4.0,0.0,-1.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.5248609184741,1609.3664635563923,1,0.0,0.0,0.0,0.0,9.0,6.0,2.0,1.0,0.0,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.158397362081814
http://ufcstats.com/fight-details/bef2a2e68fb4dfa8,Justin Willis,Chase Sherman,2018-04-21,Heavyweight Bout,W,Decision - Unanimous,70.0,72.0,30.0,70.0,72.0,30.0,2.0,2.0,0.0,0.0,2.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,-1.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543.5449289355442,1477.1773550693752,1,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,0.0,3.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.3675738661691
http://ufcstats.com/fight-details/62aab95c866a9c5b,David Branch,Thiago Santos,2018-04-21,Middleweight Bout,W,KO/TKO,70.0,72.0,30.0,70.0,72.0,30.0,6.0,3.0,3.0,0.0,-1.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,4.0,0.0,4.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524.034409552048,1587.2048262605822,1,1.0,0.0,0.0,0.0,-7.0,-6.0,-1.0,0.0,-5.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.170416708534276
http://ufcstats.com/fight-details/6dd0874dec826397,Aljamain Sterling,Brett Johns,2018-04-21,Bantamweight Bout,W,Decision - Unanimous,70.0,72.0,30.0,70.0,72.0,30.0,9.0,6.0,3.0,0.0,-1.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.0968187538465,1564.6533422436673,1,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5565234898208473
http://ufcstats.com/fight-details/0f88658e787815c8,Jim Miller,Dan Hooker,2018-04-21,Lightweight Bout,L,KO/TKO,70.0,72.0,30.0,70.0,72.0,30.0,28.0,17.0,10.0,1.0,-3.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,0.0,2.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.6181376224622,1536.1931499535478,0,1.0,0.0,0.0,0.0,20.0,12.0,7.0,1.0,-5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.424987668914355
http://ufcstats.com/fight-details/ef86720364837f68,Ryan LaFlare,Alex Garcia,2018-04-21,Welterweight Bout,W,Decision - Unanimous,70.0,72.0,30.0,70.0,72.0,30.0,8.0,6.0,2.0,0.0,-1.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.3437317806302,1542.1201698305936,1,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-2.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.22356195003658
http://ufcstats.com/fight-details/a017d5806eaa6018,Merab Dvalishvili,Ricky Simon,2018-04-21,Bantamweight Bout,L,Submission,70.0,72.0,30.0,70.0,72.0,30.0,1.0,0.0,1.0,0.0,-1.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.6346879296898,1500.0,0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.36531207031021
http://ufcstats.com/fight-details/dbed6292db8b0212,Siyar Bahadurzada,Luan Chagas,2018-04-21,Welterweight Bout,W,KO/TKO,70.0,72.0,30.0,70.0,72.0,30.0,5.0,3.0,2.0,0.0,2.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.2453161462902,1505.0987231507904,1,1.0,0.0,0.0,0.0,2.0,2.0,1.0,-1.0,1.0,-91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.14659299549976
http://ufcstats.com/fight-details/a22add1024153ddb,Corey Anderson,Patrick Cummins,2018-04-21,Light Heavyweight Bout,W,Decision - Unanimous,70.0,72.0,30.0,70.0,72.0,30.0,10.0,6.0,4.0,0.0,-2.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,2.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538.208193980538,1543.6843728107488,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.476178830210756
